Radius,Mass,Period,SemiMajorAxis,EqTemp,Density,StarTemp,StarLum,StarMet,Insolation,Target_Habitable,Habitability_Score,Log_Period,Star_Type_G,Star_Type_K,Star_Type_M,Star_Type_Other
1.96,174.48779544,29.9633247,0.115,912.0,1.527272,4422.0,-0.10297,-0.02,62.3,0,0.16581724332259992,3.432803429906865,False,False,False,True
2.03,174.48779544,29.3494775,0.115,912.0,1.527272,4919.0,-0.10297,-0.04,62.3,0,0.15718860152061173,3.4127793015418275,False,False,False,True
3.82,174.48779544,65.6488341,0.115,912.0,1.527272,5756.0,-0.10297,0.06,62.3,0,0.05805492890054237,4.199437553598497,False,False,False,True
1.86,174.48779544,25.15864,0.115,912.0,1.527272,5679.0,-0.10297,0.0,62.3,0,0.17924030877014552,3.264179537470003,False,False,False,True
1.66,174.48779544,31.7785901,0.115,912.0,1.527272,5828.0,-0.10297,0.03,62.3,0,0.2104700594947957,3.4897755614083783,False,False,False,True
1.0,174.48779544,5.32786292,0.115,912.0,1.527272,5828.0,-0.10297,0.03,62.3,0,0.3715196146642292,1.8449625677781267,False,False,False,True
1.77,174.48779544,31.8277111,0.115,912.0,1.527272,4726.0,-0.10297,-0.06,62.3,0,0.19252397076797192,3.491273009314461,False,False,False,True
1.55,174.48779544,31.1750448,0.115,912.0,1.527272,5884.0,-0.10297,-0.07,62.3,0,0.2305028847910581,3.471191145866613,False,False,False,True
3.3,174.48779544,47.0569043,0.115,912.0,1.527272,5332.0,-0.10297,-0.07,62.3,0,0.07160589590516382,3.8723858150002433,False,False,False,True
1.73,174.48779544,8.23984869,0.115,912.0,1.527272,5893.0,-0.10297,0.03,62.3,0,0.19882261136096338,2.2235255099783866,False,False,False,True
1.15,174.48779544,3.54553021,0.115,912.0,1.527272,5893.0,-0.10297,0.03,62.3,0,0.32508894013924855,1.514144378691229,False,False,False,True
3.33187146,174.48779544,19.59059906,0.115,912.0,1.527272,5794.0,-0.10297,0.14,62.3,0,0.07055755875320786,3.0248346153226233,False,False,False,True
2.8,174.48779544,21.8635301,0.115,912.0,1.527272,5507.0,-0.10297,0.02,62.3,0,0.09328591073809143,3.129543069016905,False,False,False,True
1.53,174.48779544,12.610584,0.113,912.0,1.527272,6012.0,-0.10297,0.02,62.3,0,0.23438793789034765,2.6108477253680586,False,False,False,True
2.43,174.48779544,33.416423,0.216,912.0,1.527272,6012.0,-0.10297,0.02,62.3,0,0.11795592207881407,3.538533863244822,False,False,False,True
1.07,174.48779544,16.2950903,0.115,912.0,1.527272,4961.0,-0.10297,-0.01,62.3,0,0.3489842212995453,2.8504226635376875,False,False,False,True
1.41,174.48779544,3.63899398,0.115,912.0,1.527272,5660.0,-0.10297,-0.03,62.3,0,0.25940303137633575,1.5344975280752962,False,False,False,True
1.88,174.48779544,11.6044881,0.0981,841.0,1.527272,5533.0,-0.10297,0.16,118.5,0,0.18712317104927523,2.5340529489465364,False,False,False,True
1.9,174.48779544,38.1312831,0.115,912.0,1.527272,6159.0,-0.10297,0.03,62.3,0,0.17370950124442897,3.6669222263823924,False,False,False,True
1.19,174.48779544,14.4273551,0.115,912.0,1.527272,6046.0,-0.10297,-0.01,62.3,0,0.31383932597868336,2.7361422388500656,False,False,False,True
2.16,174.48779544,36.4333452,0.115,912.0,1.527272,5870.0,-0.10297,0.04,62.3,0,0.142681674958431,3.622561890084252,False,False,False,True
2.92,174.48779544,82.177374,0.115,912.0,1.527272,6214.0,-0.10297,0.03,62.3,0,0.08705526870767928,4.4209753637274565,False,False,False,True
1.67,174.48779544,10.35863224,0.115,912.0,1.527272,5663.0,-0.10297,0.06,62.3,0,0.20875580725974344,2.429978004635723,False,False,False,True
1.18,174.48779544,11.55530021,0.115,912.0,1.527272,5100.0,-0.10297,-0.06,62.3,0,0.3166096851346533,2.530142903912679,False,False,False,True
1.73,174.48779544,26.0840594,0.115,912.0,1.527272,5904.0,-0.10297,0.03,62.3,0,0.19882261136096338,3.2989453407977773,False,False,False,True
1.83,174.48779544,14.53261362,0.115,912.0,1.527272,5796.0,-0.10297,-0.02,62.3,0,0.18353604343807442,2.742941917913667,False,False,False,True
1.8,174.48779544,1.729366,0.028,912.0,1.527272,5272.0,-0.10297,0.02,62.3,0,0.1879626027033031,1.0040693477940423,False,False,False,True
3.6,174.48779544,4.180043,0.05,912.0,1.527272,5272.0,-0.10297,0.02,62.3,0,0.06294414073567388,1.6448133573952386,False,False,False,True
8.68,174.48779544,51.84688575,0.115,912.0,1.527272,5172.0,-0.10297,0.07,62.3,0,0.03834027296382313,3.9673987843737852,False,False,False,True
1.67,174.48779544,22.12679948,0.115,912.0,1.527272,5156.0,-0.10297,0.07,62.3,0,0.20875580725974344,3.1409920957223827,False,False,False,True
1.23,174.48779544,5.94220998,0.115,912.0,1.527272,4908.0,-0.10297,0.04,62.3,0,0.3030308154986739,1.937620164749354,False,False,False,True
1.01,174.48779544,12.25383217,0.115,912.0,1.527272,5381.0,-0.10297,-0.04,62.3,0,0.3682028925806186,2.5842867309934388,False,False,False,True
1.52,174.48779544,9.5085156,0.115,912.0,1.527272,6337.0,-0.10297,0.04,62.3,0,0.23635979732096066,2.3521859379967656,False,False,False,True
2.11,174.48779544,30.4549136,0.115,912.0,1.527272,5730.0,-0.10297,-0.17,62.3,0,0.14803926835595896,3.4485552062371045,False,False,False,True
1.47,174.48779544,19.9157725,0.115,912.0,1.527272,6087.0,-0.10297,0.02,62.3,0,0.2465203707584628,3.0405035394260347,False,False,False,True
2.32,174.48779544,54.6495759,0.115,912.0,1.527272,5965.0,-0.10297,0.06,62.3,0,0.12723138198617936,4.019074456847951,False,False,False,True
2.13,174.48779544,7.31946363,0.115,912.0,1.527272,6541.0,-0.10297,0.04,62.3,0,0.1458640334716469,2.118597785206919,False,False,False,True
7.97,174.48779544,35.8007112,0.2588,991.0,1.527272,5745.0,-0.10297,0.4,227.68,0,0.029338601943563258,3.6055171710750953,False,False,False,True
1.86,174.48779544,39.8189932,0.115,912.0,1.527272,5820.0,-0.10297,0.06,62.3,0,0.17924030877014552,3.7091474926973222,False,False,False,True
1.65156749,174.48779544,6.158269882,0.115,912.0,1.527272,5710.0,-0.10297,0.0,62.3,0,0.21192898674128613,1.9682683151815503,False,False,False,True
1.77,174.48779544,82.294751,0.115,912.0,1.527272,5655.0,-0.10297,-0.13,62.3,0,0.19252397076797192,4.4223855339821,False,False,False,True
0.51,174.48779544,0.680741,0.115,912.0,1.527272,5565.53,-0.10297,0.02,62.3,0,0.24239507939236793,0.5192347676003296,True,False,False,False
4.21,174.48779544,29.198943,0.184,912.0,1.527272,5381.0,-0.10297,0.02,62.3,0,0.051638485754906295,3.4078069237683097,False,False,False,True
1.61,174.48779544,55.328328,0.281,912.0,1.527272,5381.0,-0.10297,0.02,62.3,0,0.21930323768906246,4.031197570236379,False,False,False,True
3.96,174.48779544,160.018032,0.571,912.0,1.527272,5381.0,-0.10297,0.02,62.3,0,0.05545925372180452,5.081516358712931,False,False,False,True
3.04,174.48779544,92.4362973,0.115,912.0,1.527272,5515.0,-0.10297,-0.08,62.3,0,0.08152918495703788,4.537279891796479,False,False,False,True
1.51,174.48779544,16.5861762,0.115,912.0,1.527272,5728.0,-0.10297,0.06,62.3,0,0.23835147426831785,2.867113150240178,False,False,False,True
2.44,174.48779544,61.569765,0.3045,530.0,1.527272,5626.0,-0.10297,0.14,18.66,0,0.22283946685754663,4.136282174209708,False,False,False,True
1.49,174.48779544,16.75255007,0.115,912.0,1.527272,4712.0,-0.10297,0.06,62.3,0,0.24239507939236793,2.8765291715179586,False,False,False,True
1.41,174.48779544,15.0217983,0.115,912.0,1.527272,5863.0,-0.10297,0.06,62.3,0,0.25940303137633575,2.7739501887734765,False,False,False,True
3.07,174.48779544,91.080482,0.115,912.0,1.527272,5659.0,-0.10297,0.01,62.3,0,0.08024820856590884,4.5226629989785545,False,False,False,True
2.94,174.48779544,85.273256,0.115,912.0,1.527272,5831.0,-0.10297,0.06,62.3,0,0.08608759792346354,4.457519654349153,False,False,False,True
2.22,174.48779544,64.6588017,0.115,912.0,1.527272,6182.0,-0.10297,0.05,62.3,0,0.13659633697223397,4.184471661830762,False,False,False,True
1.66,174.48779544,8.74199772,0.115,912.0,1.527272,5675.0,-0.10297,0.01,62.3,0,0.2104700594947957,2.2764462013461384,False,False,False,True
1.33,174.48779544,48.051405,0.115,912.0,1.527272,5256.0,-0.10297,-0.01,62.3,0,0.2778275258082046,3.8928688298417047,False,False,False,True
1.19,174.48779544,44.2008,0.115,912.0,1.527272,5097.0,-0.10297,-0.01,62.3,0,0.31383932597868336,3.8111147857966023,False,False,False,True
10.76,209.76,4.942782,0.05714,912.0,0.93,5515.0,-0.087,0.36,62.3,0,0.038205519538274314,1.7821773739011961,False,False,False,True
1.25,174.48779544,3.428054,0.044,912.0,1.527272,5560.0,-0.10297,0.02,62.3,0,0.29778654235469754,1.4879602098939817,False,False,False,True
3.69,174.48779544,7.381998,0.073,912.0,1.527272,5560.0,-0.10297,0.02,62.3,0,0.06081326112148305,2.1260863108963135,False,False,False,True
2.79,174.48779544,12.56093,0.104,912.0,1.527272,5560.0,-0.10297,0.02,62.3,0,0.09383967121990948,2.607192864231266,False,False,False,True
3.12,174.48779544,30.826557,0.189,912.0,1.527272,5560.0,-0.10297,0.02,62.3,0,0.07819682416804814,3.4603010670487824,False,False,False,True
3.64,174.48779544,637.2093,1.24,912.0,1.527272,5528.0,-0.16141,0.02,62.3,0,0.061973371183024595,6.458666285972378,False,False,False,True
1.2,174.48779544,15.0330105,0.115,912.0,1.527272,5845.0,-0.10297,-0.05,62.3,0,0.3110965323568899,2.774649753105756,False,False,False,True
1.56,174.48779544,14.5564533,0.115,912.0,1.527272,6229.0,-0.10297,0.04,62.3,0,0.22858930261383423,2.74447555575066,False,False,False,True
3.18,174.48779544,41.7083629,0.115,912.0,1.527272,6666.0,-0.10297,0.05,62.3,0,0.0758667915443792,3.754394753517006,False,False,False,True
2.27,174.48779544,96.16987,0.115,912.0,1.527272,5069.0,-0.10297,-0.19,62.3,0,0.13179682192368916,4.576460683988973,False,False,False,True
2.13,174.48779544,82.304003,0.115,912.0,1.527272,5393.0,-0.10297,-0.17,62.3,0,0.1458640334716469,4.422496603240271,False,False,False,True
0.93,174.48779544,30.8609366,0.115,912.0,1.527272,5686.0,-0.10297,-0.18,62.3,0,0.3489842212995453,3.4613807014132734,False,False,False,True
1.32,174.48779544,14.0329154,0.115,912.0,1.527272,5676.0,-0.10297,-0.05,62.3,0,0.28023596035545956,2.7102421570106245,False,False,False,True
0.84,174.48779544,16.0506213,0.115,912.0,1.527272,5410.0,-0.10297,-0.03,62.3,0,0.3222342109862997,2.836186642948307,False,False,False,True
1.33,174.48779544,20.7056504,0.115,912.0,1.527272,6158.0,-0.10297,0.01,62.3,0,0.2778275258082046,3.0775726137483517,False,False,False,True
1.85,174.48779544,25.4338197,0.115,912.0,1.527272,5780.0,-0.10297,0.03,62.3,0,0.18065792531380478,3.2746442395512125,False,False,False,True
3.06,174.48779544,15.228958,0.116,912.0,1.527272,5460.0,-0.10297,0.02,62.3,0,0.08067093796250283,2.786797177370571,False,False,False,True
2.09,174.48779544,24.674612,0.16,912.0,1.527272,5460.0,-0.10297,0.02,62.3,0,0.15025844589980705,3.2455026437238037,False,False,False,True
3.36,174.48779544,84.703921,0.115,912.0,1.527272,6200.0,-0.10297,0.04,62.3,0,0.06965968906299669,4.450898577182552,False,False,False,True
1.68,174.48779544,23.2382792,0.115,912.0,1.527272,6064.0,-0.10297,0.14,62.3,0,0.20705861211942578,3.1879331685821874,False,False,False,True
1.18,174.48779544,20.35972599,0.115,912.0,1.527272,4372.0,-0.10297,0.2,62.3,0,0.3166096851346533,3.0615071858261915,False,False,False,True
8.594,48.30991786,160.8842,0.115,912.0,1.304,5491.0,-0.12901,0.17,62.3,0,0.03835410238696604,5.086881264815647,True,False,False,False
2.43,84.54235626,841.4,0.115,912.0,1.527272,5491.0,-0.12901,0.17,62.3,0,0.11795592207881407,6.736254960819766,True,False,False,False
12.419572,1678.1424,217.83184,0.753,387.9,4.82,6145.0,0.32838,0.119,3.23,0,0.2714776976929682,5.388303580984435,False,False,False,True
1.1758241,174.48779544,10.514181,0.0997,1066.0,1.527272,6145.0,0.32838,0.119,193.0,0,0.30195924858494333,2.443579406123112,False,False,False,True
9.55,174.48779544,214.3114164,0.115,912.0,1.527272,6511.0,-0.10297,0.07,62.3,0,0.03825079636408194,5.372085428510263,False,False,False,True
1.75,174.48779544,7.25931979,0.115,912.0,1.527272,5904.0,-0.10297,0.03,62.3,0,0.19564179891123415,2.111342234263015,False,False,False,True
9.76,174.48779544,5.546083665,0.115,912.0,1.527272,7010.0,-0.10297,0.01,62.3,0,0.03823857620042475,1.8788669570849985,False,False,False,True
3.05,174.48779544,5.11177904,0.115,912.0,1.527272,6846.0,-0.10297,0.06,62.3,0,0.08109791586016399,1.8102178993782654,False,False,False,True
2.9,174.48779544,9.6310258,0.0905,1094.0,1.527272,6432.0,-0.10297,-0.34,338.33,0,0.0701543996490032,2.3637766881683526,False,False,False,True
7.06,174.48779544,240.7989397,0.115,912.0,1.527272,5644.0,-0.10297,-0.07,62.3,0,0.03896441496007229,5.488106553142129,False,False,False,True
2.79,174.48779544,18.207973,0.124,912.0,1.527272,5088.0,-0.10297,0.02,62.3,0,0.09383967121990948,2.9553254532536575,False,False,False,True
2.39,174.48779544,88.255055,0.356,912.0,1.527272,5088.0,-0.10297,0.02,62.3,0,0.12121138287478529,4.491498057711302,False,False,False,True
5.77,174.48779544,0.653553572,0.115,912.0,1.527272,4677.0,-0.10297,0.04,62.3,0,0.041013074717547,0.5029266520681803,False,False,False,True
2.5,174.48779544,47.14840805,0.115,912.0,1.527272,5042.0,-0.10297,-0.05,62.3,0,0.11256300138037252,3.8742880753922684,False,False,False,True
1.73,174.48779544,1.847889171,0.115,912.0,1.527272,5706.0,-0.10297,-0.07,62.3,0,0.19882261136096338,1.0465780781155674,False,False,False,True
1.58,174.48779544,0.93875077,0.115,912.0,1.527272,5708.0,-0.10297,0.0,62.3,0,0.2248190701860299,0.6620438326716532,False,False,False,True
3.54,174.48779544,70.9674603,0.115,912.0,1.527272,6179.0,-0.10297,0.04,62.3,0,0.06447508126112089,4.27621407658249,False,False,False,True
0.91,174.48779544,2.416601183,0.115,912.0,1.527272,5748.0,-0.10297,0.27,62.3,0,0.3428300097546386,1.2286462507814189,False,False,False,True
2.43,174.48779544,3.908632005,0.115,912.0,1.527272,4601.0,-0.10297,-0.01,62.3,0,0.11795592207881407,1.59099528893337,False,False,False,True
4.77,174.48779544,160.129918,0.115,912.0,1.527272,6224.0,-0.10297,0.07,62.3,0,0.045870302426637775,5.082210983679496,False,False,False,True
1.46,174.48779544,1.791110205,0.115,912.0,1.527272,5857.0,-0.10297,0.03,62.3,0,0.24861416316653787,1.0264394396220062,False,False,False,True
2.1,174.48779544,5.33905686,0.115,912.0,1.527272,5048.0,-0.10297,-0.03,62.3,0,0.14914330923025576,1.8467299971308648,False,False,False,True
2.92,174.48779544,18.870227,0.129,912.0,1.527272,5404.0,-0.10297,0.02,62.3,0,0.08705526870767928,2.989222480756144,False,False,False,True
2.53,174.48779544,46.90232,0.237,912.0,1.527272,5404.0,-0.10297,0.02,62.3,0,0.11036483710289828,3.8691639374819657,False,False,False,True
1.64,174.48779544,2.5904434,0.115,912.0,1.527272,5477.0,-0.10297,0.03,62.3,0,0.2139504226785788,1.27827570462279,False,False,False,True
1.65,174.48779544,5.3227406,0.115,912.0,1.527272,5477.0,-0.10297,0.03,62.3,0,0.21220154025123458,1.844152753404949,False,False,False,True
3.27870115,174.48779544,9.20761013,0.115,912.0,1.527272,5678.0,-0.10297,0.2,62.3,0,0.072325329621597,2.3231335332790346,False,False,False,True
1.11,174.48779544,1.138543376,0.115,912.0,1.527272,6260.0,-0.10297,-0.03,62.3,0,0.33679765976307197,0.7601249318553197,False,False,False,True
1.35,174.48779544,1.093663559,0.115,912.0,1.527272,5559.0,-0.10297,-0.1,62.3,0,0.27308231123713367,0.7389154304852485,False,False,False,True
3.46,174.48779544,308.5471,0.115,912.0,1.527272,6431.0,-0.10297,0.03,62.3,0,0.06666459832000299,5.735110261483301,False,False,False,True
1.89,174.48779544,5.71668872,0.115,912.0,1.527272,5442.0,-0.10297,-0.01,62.3,0,0.1750715322483444,1.9045952830938817,False,False,False,True
2.55,174.48779544,138.9442,0.115,912.0,1.527272,6021.0,-0.10297,0.0,62.3,0,0.10893560593981028,4.941243771730029,False,False,False,True
3.14,174.48779544,364.758031,0.115,912.0,1.527272,4434.0,-0.10297,0.05,62.3,0,0.07740456233815564,5.901971997280495,False,False,False,True
1.18,174.48779544,1.444453798,0.115,912.0,1.527272,5079.0,-0.10297,-0.08,62.3,0,0.3166096851346533,0.8938217024693211,False,False,False,True
2.82,174.48779544,175.138819,0.115,912.0,1.527272,5837.0,-0.10297,0.02,62.3,0,0.09219486497552283,5.171272428461001,False,False,False,True
2.7,174.48779544,133.3036741,0.115,912.0,1.527272,5176.0,-0.10297,-0.01,62.3,0,0.09908078934847413,4.900103460563771,False,False,False,True
2.26,174.48779544,33.040532,0.198,912.0,1.527272,5690.0,-0.10297,0.02,62.3,0,0.13273762349748605,3.5275519322551974,False,False,False,True
2.95,174.48779544,62.303276,0.303,912.0,1.527272,5690.0,-0.10297,0.02,62.3,0,0.08561097185973376,4.1479370813654635,False,False,False,True
3.84,174.48779544,20.54981883,0.115,912.0,1.527272,5769.0,-0.10297,-0.04,62.3,0,0.057661503319062855,3.070367409553861,False,False,False,True
1.5,174.48779544,3.93276465,0.115,912.0,1.527272,5769.0,-0.10297,-0.04,62.3,0,0.2403631679017737,1.5958996118087934,False,False,False,True
1.5,174.48779544,9.91935684,0.115,912.0,1.527272,5769.0,-0.10297,-0.04,62.3,0,0.2403631679017737,2.3905370711463396,False,False,False,True
2.49,174.48779544,125.4131177,0.115,912.0,1.527272,4540.0,-0.10297,0.1,62.3,0,0.11331049984404214,4.839555255600213,False,False,False,True
1.16,174.48779544,8.40691199,0.115,912.0,1.527272,5282.0,-0.10297,-0.04,62.3,0,0.3222342109862997,2.2414447371471753,False,False,False,True
0.76,174.48779544,3.95116882,0.115,912.0,1.527272,5564.0,-0.10297,0.06,62.3,0,0.30039556835308034,1.5996236739599443,False,False,False,True
0.65,174.48779544,2.89223021,0.115,912.0,1.527272,5564.0,-0.10297,0.06,62.3,0,0.2730823112371337,1.3589823121120066,False,False,False,True
0.87,174.48779544,5.99273738,0.115,912.0,1.527272,5564.0,-0.10297,0.06,62.3,0,0.3308847583044163,1.9448720933189798,False,False,False,True
0.76,174.48779544,5.10115756,0.115,912.0,1.527272,5564.0,-0.10297,0.06,62.3,0,0.30039556835308034,1.8084785171107938,False,False,False,True
2.71,174.48779544,6.96710269,0.115,912.0,1.527272,6561.0,-0.10297,0.07,62.3,0,0.09847487886993661,2.075320899734014,False,False,False,True
1.78,174.48779544,168.811174,0.115,912.0,1.527272,4886.0,-0.10297,0.02,62.3,0,0.19098828509930374,5.134687078543639,False,False,False,True
2.7,174.48779544,163.692349,0.115,912.0,1.527272,5201.0,-0.10297,-0.06,62.3,0,0.09908078934847413,5.104079181945489,False,False,False,True
3.13,174.48779544,19.5974971,0.115,912.0,1.527272,5623.0,-0.10297,0.01,62.3,0,0.07779871261503246,3.0251695684138125,False,False,False,True
0.9,174.48779544,0.692979676,0.115,912.0,1.527272,6078.0,-0.10297,0.04,62.3,0,0.3397987540095491,0.5264900983536013,False,False,False,True
2.64,174.48779544,124.828679,0.115,912.0,1.527272,5706.0,-0.10297,0.05,62.3,0,0.10284629542785988,4.834921291257424,False,False,False,True
2.57,174.48779544,214.886545,0.115,912.0,1.527272,5324.0,-0.10297,0.02,62.3,0,0.10753467544990274,5.374753015059999,False,False,False,True
2.09,174.48779544,5.931194,0.056,912.0,1.527272,4508.0,-0.10297,0.02,62.3,0,0.15025844589980705,1.9360320927331354,False,False,False,True
2.24,174.48779544,52.661793,0.242,912.0,1.527272,4508.0,-0.10297,0.02,62.3,0,0.13464768731057944,3.9827012585279467,False,False,False,True
3.02,174.48779544,225.582809,0.115,912.0,1.527272,5991.0,-0.10297,0.01,62.3,0,0.08240476969093648,5.4231104807557315,False,False,False,True
2.66,174.48779544,24.4973698,0.115,912.0,1.527272,6136.0,-0.10297,0.01,62.3,0,0.10156594136473607,3.2385753017465198,False,False,False,True
2.47,174.48779544,184.771853,0.115,912.0,1.527272,5202.0,-0.10297,-0.07,62.3,0,0.1148281097264705,5.224519324053463,False,False,False,True
1.15,174.48779544,4.24261881,0.115,912.0,1.527272,5288.0,-0.10297,-0.09,62.3,0,0.32508894013924855,1.6568211463888323,False,False,False,True
2.9,174.48779544,198.088774,0.115,912.0,1.527272,5297.0,-0.10297,-0.1,62.3,0,0.08804248773844092,5.293750825753758,False,False,False,True
1.61,174.48779544,8.10501635,0.115,912.0,1.527272,5866.0,-0.10297,0.03,62.3,0,0.21930323768906246,2.208825508894598,False,False,False,True
1.96,174.48779544,8.82713457,0.115,912.0,1.527272,5608.0,-0.10297,0.08,62.3,0,0.16581724332259992,2.2851473931910777,False,False,False,True
1.53,174.48779544,3.74032496,0.115,912.0,1.527272,6099.0,-0.10297,0.02,62.3,0,0.23438793789034765,1.5561056903190893,False,False,False,True
0.68,174.48779544,3.50470358,0.115,912.0,1.527272,5101.0,-0.10297,0.0,62.3,0,0.28023596035545956,1.505122090893298,False,False,False,True
0.72,174.48779544,0.971915428,0.115,912.0,1.527272,5316.0,-0.10297,-0.04,62.3,0,0.29011419514947107,0.679005368851059,False,False,False,True
2.3,174.48779544,4.973456,0.054,912.0,1.527272,5094.0,-0.10297,0.02,62.3,0,0.12903021234223347,1.7873256543821054,False,False,False,True
2.55,174.48779544,15.906801,0.117,912.0,1.527272,5094.0,-0.10297,0.02,62.3,0,0.10893560593981028,2.827715967012891,False,False,False,True
0.89,174.48779544,3.03195744,0.115,912.0,1.527272,5815.0,-0.10297,0.04,62.3,0,0.33679765976307197,1.3942519751578015,False,False,False,True
1.09,174.48779544,1.005207007,0.115,912.0,1.527272,5957.0,-0.10297,0.04,62.3,0,0.3428300097546386,0.6957473008156281,False,False,False,True
3.55,174.48779544,64.2737752,0.115,912.0,1.527272,5760.0,-0.10297,0.11,62.3,0,0.0642135033312803,4.17859035071708,False,False,False,True
0.75,174.48779544,3.43276598,0.115,912.0,1.527272,5765.0,-0.10297,0.02,62.3,0,0.29778654235469754,1.4890237639340813,False,False,False,True
1.47,174.48779544,18.0540381,0.115,912.0,1.527272,5528.0,-0.10297,0.03,62.3,0,0.2465203707584628,2.9472790528627293,False,False,False,True
1.19,174.48779544,1.538188437,0.115,912.0,1.527272,4940.0,-0.10297,-0.16,62.3,0,0.31383932597868336,0.9314506127929743,False,False,False,True
0.79,174.48779544,0.539915238,0.115,912.0,1.527272,5254.0,-0.10297,-0.07,62.3,0,0.3083810299876249,0.43172737465102684,False,False,False,True
2.73,174.48779544,153.979578,0.115,912.0,1.527272,5655.0,-0.10297,-0.03,62.3,0,0.0972810846541885,5.043293353400106,False,False,False,True
1.3,174.48779544,20.925392,0.115,912.0,1.527272,5956.0,-0.10297,0.09,62.3,0,0.2851256882248019,3.087645417231826,False,False,False,True
1.68,174.48779544,5.79180156,0.115,912.0,1.527272,6319.0,-0.10297,0.06,62.3,0,0.20705861211942578,1.9157162318566698,False,False,False,True
1.32,174.48779544,1.732342,0.028,912.0,1.527272,5774.0,-0.10297,0.02,62.3,0,0.28023596035545956,1.0051591168899092,False,False,False,True
2.24,174.48779544,13.5405,0.11,912.0,1.527272,5774.0,-0.10297,0.02,62.3,0,0.13464768731057944,2.676937859409584,False,False,False,True
1.46,174.48779544,7.02573474,0.115,912.0,1.527272,5866.0,-0.10297,-0.01,62.3,0,0.24861416316653787,2.082653221211342,False,False,False,True
1.07,174.48779544,26.548955,0.115,912.0,1.527272,5550.0,-0.10297,-0.04,62.3,0,0.3489842212995453,3.3159646038450408,False,False,False,True
1.52,174.48779544,3.38555488,0.115,912.0,1.527272,6297.0,-0.10297,0.04,62.3,0,0.23635979732096066,1.4783161582974806,False,False,False,True
0.94,174.48779544,5.49548621,0.115,912.0,1.527272,5618.0,-0.10297,0.08,62.3,0,0.35210779252564545,1.8711075064431604,False,False,False,True
1.2,174.48779544,2.6157554,0.115,912.0,1.527272,5808.0,-0.10297,0.02,62.3,0,0.3110965323568899,1.285300796436675,False,False,False,True
1.29,174.48779544,6.9424334,0.115,912.0,1.527272,5892.0,-0.10297,0.08,62.3,0,0.28760747052375096,2.072219701857256,False,False,False,True
1.31,174.48779544,2.55314213,0.115,912.0,1.527272,5667.0,-0.10297,-0.07,62.3,0,0.2826686000723257,1.2678323190533216,False,False,False,True
1.04,174.48779544,6.98471973,0.115,912.0,1.527272,5876.0,-0.10297,0.05,62.3,0,0.35844942771500365,2.0775296814892936,False,False,False,True
1.13,174.48779544,6.30560247,0.115,912.0,1.527272,4862.0,-0.10297,0.0,62.3,0,0.3308847583044164,1.9886415154500847,False,False,False,True
1.04,174.48779544,1.450886907,0.115,912.0,1.527272,5545.0,-0.10297,-0.13,62.3,0,0.35844942771500365,0.8964499619065529,False,False,False,True
0.84,174.48779544,0.849907889,0.115,912.0,1.527272,4584.0,-0.10297,0.11,62.3,0,0.3222342109862997,0.615135848120954,False,False,False,True
2.12,174.48779544,16.709184,0.111,912.0,1.527272,4623.0,-0.10297,0.02,62.3,0,0.14694621287190907,2.8740833750697594,False,False,False,True
1.9,174.48779544,28.551383,0.158,912.0,1.527272,4623.0,-0.10297,0.02,62.3,0,0.17370950124442897,3.3861305447873833,False,False,False,True
0.43,174.48779544,0.645088,0.115,912.0,1.527272,4895.97,-0.10297,0.02,62.3,0,0.22669476089740828,0.49779387822723464,False,True,False,False
2.11,174.48779544,56.6449279,0.115,912.0,1.527272,6228.0,-0.10297,0.12,62.3,0,0.14803926835595896,4.054302261925179,False,False,False,True
0.8,174.48779544,6.28385491,0.115,912.0,1.527272,6022.0,-0.10297,0.07,62.3,0,0.3110965323568899,1.9856602426664265,False,False,False,True
1.49,174.48779544,4.83817712,0.115,912.0,1.527272,3208.0,-0.10297,0.48,62.3,0,0.24239507939236793,1.7644186111289457,False,False,False,True
0.6,174.48779544,9.32807355,0.115,912.0,1.527272,5645.0,-0.10297,-0.07,62.3,0,0.261626296676109,2.33486577493649,False,False,False,True
1.61,174.48779544,13.3997099,0.115,912.0,1.527272,6069.0,-0.10297,0.0,62.3,0,0.21930323768906246,2.6672080605456916,False,False,False,True
1.79,174.48779544,3.5827463,0.115,912.0,1.527272,5538.0,-0.10297,0.08,62.3,0,0.18946787975834786,1.522298447241527,False,False,False,True
1.52,174.48779544,15.6049212,0.115,912.0,1.527272,6681.0,-0.10297,0.06,62.3,0,0.23635979732096066,2.809699109258883,False,False,False,True
1.33,174.48779544,9.4060467,0.115,912.0,1.527272,5933.0,-0.10297,0.07,62.3,0,0.2778275258082046,2.342387050653544,False,False,False,True
0.76,174.48779544,7.84931739,0.115,912.0,1.527272,5817.0,-0.10297,-0.14,62.3,0,0.30039556835308034,2.1803403249716378,False,False,False,True
1.09,174.48779544,0.991665274,0.115,912.0,1.527272,6166.0,-0.10297,0.08,62.3,0,0.3428300097546386,0.6889711099023583,False,False,False,True
2.38,174.48779544,10.139623,0.082,912.0,1.527272,4625.0,-0.10297,0.02,62.3,0,0.12204579901748142,2.4105083919157124,False,False,False,True
3.41,174.48779544,43.595792,0.218,912.0,1.527272,4625.0,-0.10297,0.02,62.3,0,0.06812471285497845,3.7976395047990135,False,False,False,True
